GL177311	GL177311.1
GL177312	GL177312.1
GL177313	GL177313.1
GL177314	GL177314.1
GL177315	GL177315.1
GL177316	GL177316.1
GL177317	GL177317.1
GL177318	GL177318.1
GL177319	GL177319.1
GL177320	GL177320.1
GL177321	GL177321.1
GL177322	GL177322.1
GL177323	GL177323.1
GL177324	GL177324.1
GL177325	GL177325.1
GL177326	GL177326.1
GL177327	GL177327.1
GL177328	GL177328.1
GL177329	GL177329.1
GL177330	GL177330.1
GL177331	GL177331.1
GL177332	GL177332.1
GL177333	GL177333.1
GL177334	GL177334.1
GL177335	GL177335.1
GL177336	GL177336.1
GL177337	GL177337.1
GL177338	GL177338.1
GL177339	GL177339.1
GL177340	GL177340.1
GL177341	GL177341.1
GL177342	GL177342.1
GL177343	GL177343.1
GL177344	GL177344.1
GL177345	GL177345.1
GL177346	GL177346.1
GL177347	GL177347.1
GL177348	GL177348.1
GL177349	GL177349.1
GL177350	GL177350.1
GL177351	GL177351.1
GL177352	GL177352.1
GL177353	GL177353.1
GL177354	GL177354.1
GL177355	GL177355.1
GL177356	GL177356.1
GL177357	GL177357.1
GL177358	GL177358.1
GL177359	GL177359.1
GL177360	GL177360.1
GL177361	GL177361.1
GL177362	GL177362.1
GL177363	GL177363.1
GL177364	GL177364.1
GL177365	GL177365.1
GL177366	GL177366.1
GL177367	GL177367.1
GL177368	GL177368.1
GL177369	GL177369.1
GL177370	GL177370.1
GL177371	GL177371.1
GL177372	GL177372.1
GL177373	GL177373.1
GL177374	GL177374.1
GL177375	GL177375.1
GL177376	GL177376.1
GL177377	GL177377.1
GL177378	GL177378.1
GL177379	GL177379.1
GL177380	GL177380.1
GL177381	GL177381.1
GL177382	GL177382.1
GL177383	GL177383.1
GL177384	GL177384.1
GL177385	GL177385.1
GL177386	GL177386.1
GL177387	GL177387.1
GL177388	GL177388.1
GL177389	GL177389.1
GL177390	GL177390.1
GL177391	GL177391.1
GL177392	GL177392.1
GL177393	GL177393.1
GL177394	GL177394.1
GL177395	GL177395.1
GL177396	GL177396.1
GL177397	GL177397.1
GL177398	GL177398.1
GL177399	GL177399.1
GL177400	GL177400.1
GL177401	GL177401.1
GL177402	GL177402.1
GL177403	GL177403.1
GL177404	GL177404.1
GL177405	GL177405.1
GL177406	GL177406.1
GL177407	GL177407.1
GL177408	GL177408.1
GL177409	GL177409.1
GL177410	GL177410.1
GL177411	GL177411.1
GL177412	GL177412.1
GL177413	GL177413.1
GL177414	GL177414.1
GL177415	GL177415.1
GL177416	GL177416.1
GL177417	GL177417.1
GL177418	GL177418.1
GL177419	GL177419.1
GL177420	GL177420.1
GL177421	GL177421.1
GL177422	GL177422.1
GL177423	GL177423.1
GL177424	GL177424.1
GL177425	GL177425.1
GL177426	GL177426.1
GL177427	GL177427.1
GL177428	GL177428.1
GL177429	GL177429.1
GL177430	GL177430.1
GL177431	GL177431.1
GL177432	GL177432.1
GL177433	GL177433.1
GL177434	GL177434.1
GL177435	GL177435.1
GL177436	GL177436.1
GL177437	GL177437.1
GL177438	GL177438.1
GL177439	GL177439.1
GL177440	GL177440.1
GL177441	GL177441.1
GL177442	GL177442.1
GL177443	GL177443.1
GL177444	GL177444.1
GL177445	GL177445.1
GL177446	GL177446.1
GL177447	GL177447.1
GL177448	GL177448.1
GL177449	GL177449.1
GL177450	GL177450.1
GL177451	GL177451.1
GL177452	GL177452.1
GL177453	GL177453.1
GL177454	GL177454.1
GL177455	GL177455.1
GL177456	GL177456.1
GL177457	GL177457.1
GL177458	GL177458.1
GL177459	GL177459.1
GL177460	GL177460.1
GL177461	GL177461.1
GL177462	GL177462.1
GL177463	GL177463.1
GL177464	GL177464.1
GL177465	GL177465.1
GL177466	GL177466.1
GL177467	GL177467.1
GL177468	GL177468.1
GL177469	GL177469.1
GL177470	GL177470.1
GL177471	GL177471.1
GL177472	GL177472.1
GL177473	GL177473.1
GL177474	GL177474.1
GL177475	GL177475.1
GL177476	GL177476.1
GL177477	GL177477.1
GL177478	GL177478.1
GL177479	GL177479.1
GL177480	GL177480.1
GL177481	GL177481.1
GL177482	GL177482.1
GL177483	GL177483.1
GL177484	GL177484.1
GL177485	GL177485.1
GL177486	GL177486.1
GL177487	GL177487.1
GL177488	GL177488.1
GL177489	GL177489.1
GL177490	GL177490.1
GL177491	GL177491.1
GL177492	GL177492.1
GL177493	GL177493.1
GL177494	GL177494.1
GL177495	GL177495.1
GL177496	GL177496.1
GL177497	GL177497.1
GL177498	GL177498.1
GL177499	GL177499.1
GL177500	GL177500.1
GL177501	GL177501.1
GL177502	GL177502.1
GL177503	GL177503.1
GL177504	GL177504.1
GL177505	GL177505.1
GL177506	GL177506.1
GL177507	GL177507.1
GL177508	GL177508.1
GL177509	GL177509.1
GL177510	GL177510.1
GL177511	GL177511.1
GL177512	GL177512.1
GL177513	GL177513.1
GL177514	GL177514.1
GL177515	GL177515.1
GL177516	GL177516.1
GL177517	GL177517.1
GL177518	GL177518.1
GL177519	GL177519.1
GL177520	GL177520.1
GL177521	GL177521.1
GL177522	GL177522.1
GL177523	GL177523.1
GL177524	GL177524.1
GL177525	GL177525.1
GL177526	GL177526.1
GL177527	GL177527.1
GL177528	GL177528.1
GL177529	GL177529.1
GL177530	GL177530.1
GL177531	GL177531.1
GL177532	GL177532.1
GL177533	GL177533.1
GL177534	GL177534.1
GL177535	GL177535.1
GL177536	GL177536.1
GL177537	GL177537.1
GL177538	GL177538.1
GL177539	GL177539.1
GL177540	GL177540.1
GL177541	GL177541.1
GL177542	GL177542.1
GL177543	GL177543.1
GL177544	GL177544.1
GL177545	GL177545.1
GL177546	GL177546.1
GL177547	GL177547.1
GL177548	GL177548.1
GL177549	GL177549.1
GL177550	GL177550.1
GL177551	GL177551.1
GL177552	GL177552.1
GL177553	GL177553.1
GL177554	GL177554.1
GL177555	GL177555.1
GL177556	GL177556.1
GL177557	GL177557.1
GL177558	GL177558.1
GL177559	GL177559.1
GL177560	GL177560.1
GL177561	GL177561.1
GL177562	GL177562.1
GL177563	GL177563.1
GL177564	GL177564.1
GL177565	GL177565.1
GL177566	GL177566.1
GL177567	GL177567.1
GL177568	GL177568.1
GL177569	GL177569.1
GL177570	GL177570.1
GL177571	GL177571.1
GL177572	GL177572.1
GL177573	GL177573.1
GL177574	GL177574.1
GL177575	GL177575.1
GL177576	GL177576.1
GL177577	GL177577.1
GL177578	GL177578.1
GL177579	GL177579.1
GL177580	GL177580.1
GL177581	GL177581.1
GL177582	GL177582.1
GL177583	GL177583.1
GL177584	GL177584.1
GL177585	GL177585.1
GL177586	GL177586.1
GL177587	GL177587.1
GL177588	GL177588.1
GL177589	GL177589.1
GL177590	GL177590.1
GL177591	GL177591.1
GL177592	GL177592.1
GL177593	GL177593.1
GL177594	GL177594.1
GL177595	GL177595.1
GL177596	GL177596.1
GL177597	GL177597.1
GL177598	GL177598.1
GL177599	GL177599.1
GL177600	GL177600.1
GL177601	GL177601.1
GL177602	GL177602.1
GL177603	GL177603.1
GL177604	GL177604.1
GL177605	GL177605.1
GL177606	GL177606.1
GL177607	GL177607.1
GL177608	GL177608.1
GL177609	GL177609.1
GL177610	GL177610.1
GL177611	GL177611.1
GL177612	GL177612.1
GL177613	GL177613.1
GL177614	GL177614.1
GL177615	GL177615.1
GL177616	GL177616.1
GL177617	GL177617.1
GL177618	GL177618.1
GL177619	GL177619.1
GL177620	GL177620.1
GL177621	GL177621.1
GL177622	GL177622.1
GL177623	GL177623.1
GL177624	GL177624.1
GL177625	GL177625.1
GL177626	GL177626.1
GL177627	GL177627.1
GL177628	GL177628.1
GL177629	GL177629.1
GL177630	GL177630.1
GL177631	GL177631.1
GL177632	GL177632.1
GL177633	GL177633.1
GL177634	GL177634.1
GL177635	GL177635.1
GL177636	GL177636.1
GL177637	GL177637.1
GL177638	GL177638.1
GL177639	GL177639.1
GL177640	GL177640.1
GL177641	GL177641.1
GL177642	GL177642.1
GL177643	GL177643.1
GL177644	GL177644.1
GL177645	GL177645.1
GL177646	GL177646.1
GL177647	GL177647.1
GL177648	GL177648.1
GL177649	GL177649.1
GL177650	GL177650.1
GL177651	GL177651.1
GL177652	GL177652.1
GL177653	GL177653.1
GL177654	GL177654.1
GL177655	GL177655.1
GL177656	GL177656.1
GL177657	GL177657.1
GL177658	GL177658.1
GL177659	GL177659.1
GL177660	GL177660.1
GL177661	GL177661.1
GL177662	GL177662.1
GL177663	GL177663.1
GL177664	GL177664.1
GL177665	GL177665.1
GL177666	GL177666.1
GL177667	GL177667.1
GL177668	GL177668.1
GL177669	GL177669.1
GL177670	GL177670.1
GL177671	GL177671.1
GL177672	GL177672.1
GL177673	GL177673.1
GL177674	GL177674.1
GL177675	GL177675.1
GL177676	GL177676.1
GL177677	GL177677.1
GL177678	GL177678.1
GL177679	GL177679.1
GL177680	GL177680.1
GL177681	GL177681.1
GL177682	GL177682.1
GL177683	GL177683.1
GL177684	GL177684.1
GL177685	GL177685.1
GL177686	GL177686.1
GL177687	GL177687.1
GL177688	GL177688.1
GL177689	GL177689.1
GL177690	GL177690.1
GL177691	GL177691.1
GL177692	GL177692.1
GL177693	GL177693.1
GL177694	GL177694.1
GL177695	GL177695.1
GL177696	GL177696.1
GL177697	GL177697.1
GL177698	GL177698.1
GL177699	GL177699.1
GL177700	GL177700.1
GL177701	GL177701.1
GL177702	GL177702.1
GL177703	GL177703.1
GL177704	GL177704.1
GL177705	GL177705.1
GL177706	GL177706.1
GL177707	GL177707.1
GL177708	GL177708.1
GL177709	GL177709.1
GL177710	GL177710.1
GL177711	GL177711.1
GL177712	GL177712.1
GL177713	GL177713.1
GL177714	GL177714.1
GL177715	GL177715.1
GL177716	GL177716.1
GL177717	GL177717.1
GL177718	GL177718.1
GL177719	GL177719.1
GL177720	GL177720.1
GL177721	GL177721.1
GL177722	GL177722.1
GL177723	GL177723.1
GL177724	GL177724.1
GL177725	GL177725.1
GL177726	GL177726.1
GL177727	GL177727.1
GL177728	GL177728.1
GL177729	GL177729.1
GL177730	GL177730.1
GL177731	GL177731.1
GL177732	GL177732.1
GL177733	GL177733.1
GL177734	GL177734.1
GL177735	GL177735.1
GL177736	GL177736.1
GL177737	GL177737.1
GL177738	GL177738.1
GL177739	GL177739.1
GL177740	GL177740.1
GL177741	GL177741.1
GL177742	GL177742.1
GL177743	GL177743.1
GL177744	GL177744.1
GL177745	GL177745.1
GL177746	GL177746.1
GL177747	GL177747.1
GL177748	GL177748.1
GL177749	GL177749.1
GL177750	GL177750.1
GL177751	GL177751.1
GL177752	GL177752.1
GL177753	GL177753.1
GL177754	GL177754.1
GL177755	GL177755.1
GL177756	GL177756.1
GL177757	GL177757.1
GL177758	GL177758.1
GL177759	GL177759.1
GL177760	GL177760.1
GL177761	GL177761.1
GL177762	GL177762.1
GL177763	GL177763.1
GL177764	GL177764.1
GL177765	GL177765.1
GL177766	GL177766.1
GL177767	GL177767.1
GL177768	GL177768.1
GL177769	GL177769.1
GL177770	GL177770.1
GL177771	GL177771.1
GL177772	GL177772.1
GL177773	GL177773.1
GL177774	GL177774.1
GL177775	GL177775.1
GL177776	GL177776.1
GL177777	GL177777.1
GL177778	GL177778.1
GL177779	GL177779.1
GL177780	GL177780.1
GL177781	GL177781.1
GL177782	GL177782.1
GL177783	GL177783.1
GL177784	GL177784.1
GL177785	GL177785.1
GL177786	GL177786.1
GL177787	GL177787.1
GL177788	GL177788.1
GL177789	GL177789.1
GL177790	GL177790.1
GL177791	GL177791.1
GL177792	GL177792.1
GL177793	GL177793.1
GL177794	GL177794.1
GL177795	GL177795.1
GL177796	GL177796.1
GL177797	GL177797.1
GL177798	GL177798.1
GL177799	GL177799.1
GL177800	GL177800.1
GL177801	GL177801.1
GL177802	GL177802.1
GL177803	GL177803.1
GL177804	GL177804.1
GL177805	GL177805.1
GL177806	GL177806.1
GL177807	GL177807.1
GL177808	GL177808.1
GL177809	GL177809.1
GL177810	GL177810.1
GL177811	GL177811.1
GL177812	GL177812.1
GL177813	GL177813.1
GL177814	GL177814.1
GL177815	GL177815.1
GL177816	GL177816.1
GL177817	GL177817.1
GL177818	GL177818.1
GL177819	GL177819.1
GL177820	GL177820.1
GL177821	GL177821.1
GL177822	GL177822.1
GL177823	GL177823.1
GL177824	GL177824.1
GL177825	GL177825.1
GL177826	GL177826.1
GL177827	GL177827.1
GL177828	GL177828.1
GL177829	GL177829.1
GL177830	GL177830.1
GL177831	GL177831.1
GL177832	GL177832.1
GL177833	GL177833.1
GL177834	GL177834.1
GL177835	GL177835.1
GL177836	GL177836.1
GL177837	GL177837.1
GL177838	GL177838.1
GL177839	GL177839.1
GL177840	GL177840.1
GL177841	GL177841.1
GL177842	GL177842.1
GL177843	GL177843.1
GL177844	GL177844.1
GL177845	GL177845.1
GL177846	GL177846.1
GL177847	GL177847.1
GL177848	GL177848.1
GL177849	GL177849.1
GL177850	GL177850.1
GL177851	GL177851.1
GL177852	GL177852.1
GL177853	GL177853.1
GL177854	GL177854.1
GL177855	GL177855.1
GL177856	GL177856.1
GL177857	GL177857.1
GL177858	GL177858.1
GL177859	GL177859.1
GL177860	GL177860.1
GL177861	GL177861.1
GL177862	GL177862.1
GL177863	GL177863.1
GL177864	GL177864.1
GL177865	GL177865.1
GL177866	GL177866.1
GL177867	GL177867.1
GL177868	GL177868.1
GL177869	GL177869.1
GL177870	GL177870.1
GL177871	GL177871.1
GL177872	GL177872.1
GL177873	GL177873.1
GL177874	GL177874.1
GL177875	GL177875.1
GL177876	GL177876.1
GL177877	GL177877.1
GL177878	GL177878.1
GL177879	GL177879.1
GL177880	GL177880.1
GL177881	GL177881.1
GL177882	GL177882.1
GL177883	GL177883.1
GL177884	GL177884.1
GL177885	GL177885.1
GL177886	GL177886.1
GL177887	GL177887.1
GL177888	GL177888.1
GL177889	GL177889.1
GL177890	GL177890.1
GL177891	GL177891.1
GL177892	GL177892.1
GL177893	GL177893.1
GL177894	GL177894.1
GL177895	GL177895.1
GL177896	GL177896.1
GL177897	GL177897.1
GL177898	GL177898.1
GL177899	GL177899.1
GL177900	GL177900.1
GL177901	GL177901.1
GL177902	GL177902.1
GL177903	GL177903.1
GL177904	GL177904.1
GL177905	GL177905.1
GL177906	GL177906.1
GL177907	GL177907.1
GL177908	GL177908.1
GL177909	GL177909.1
GL177910	GL177910.1
GL177911	GL177911.1
GL177912	GL177912.1
GL177913	GL177913.1
GL177914	GL177914.1
GL177915	GL177915.1
GL177916	GL177916.1
GL177917	GL177917.1
GL177918	GL177918.1
GL177919	GL177919.1
GL177920	GL177920.1
GL177921	GL177921.1
GL177922	GL177922.1
GL177923	GL177923.1
GL177924	GL177924.1
GL177925	GL177925.1
GL177926	GL177926.1
GL177927	GL177927.1
GL177928	GL177928.1
GL177929	GL177929.1
GL177930	GL177930.1
GL177931	GL177931.1
GL177932	GL177932.1
GL177933	GL177933.1
GL177934	GL177934.1
GL177935	GL177935.1
GL177936	GL177936.1
GL177937	GL177937.1
GL177938	GL177938.1
GL177939	GL177939.1
GL177940	GL177940.1
GL177941	GL177941.1
GL177942	GL177942.1
GL177943	GL177943.1
GL177944	GL177944.1
GL177945	GL177945.1
GL177946	GL177946.1
GL177947	GL177947.1
GL177948	GL177948.1
GL177949	GL177949.1
GL177950	GL177950.1
GL177951	GL177951.1
GL177952	GL177952.1
GL177953	GL177953.1
GL177954	GL177954.1
GL177955	GL177955.1
GL177956	GL177956.1
GL177957	GL177957.1
GL177958	GL177958.1
GL177959	GL177959.1
GL177960	GL177960.1
GL177961	GL177961.1
GL177962	GL177962.1
GL177963	GL177963.1
GL177964	GL177964.1
GL177965	GL177965.1
GL177966	GL177966.1
GL177967	GL177967.1
GL177968	GL177968.1
GL177969	GL177969.1
GL177970	GL177970.1
GL177971	GL177971.1
GL177972	GL177972.1
GL177973	GL177973.1
GL177974	GL177974.1
GL177975	GL177975.1
GL177976	GL177976.1
GL177977	GL177977.1
GL177978	GL177978.1
GL177979	GL177979.1
GL177980	GL177980.1
GL177981	GL177981.1
GL177982	GL177982.1
GL177983	GL177983.1
GL177984	GL177984.1
GL177985	GL177985.1
GL177986	GL177986.1
GL177987	GL177987.1
GL177988	GL177988.1
GL177989	GL177989.1
GL177990	GL177990.1
GL177991	GL177991.1
GL177992	GL177992.1
GL177993	GL177993.1
GL177994	GL177994.1
GL177995	GL177995.1
GL177996	GL177996.1
GL177997	GL177997.1
GL177998	GL177998.1
GL177999	GL177999.1
GL178000	GL178000.1
GL178001	GL178001.1
GL178002	GL178002.1
GL178003	GL178003.1
GL178004	GL178004.1
GL178005	GL178005.1
GL178006	GL178006.1
GL178007	GL178007.1
GL178008	GL178008.1
GL178009	GL178009.1
GL178010	GL178010.1
GL178011	GL178011.1
GL178012	GL178012.1
GL178013	GL178013.1
GL178014	GL178014.1
GL178015	GL178015.1
GL178016	GL178016.1
GL178017	GL178017.1
GL178018	GL178018.1
GL178019	GL178019.1
GL178020	GL178020.1
GL178021	GL178021.1
GL178022	GL178022.1
GL178023	GL178023.1
GL178024	GL178024.1
GL178025	GL178025.1
GL178026	GL178026.1
GL178027	GL178027.1
GL178028	GL178028.1
GL178029	GL178029.1
GL178030	GL178030.1
GL178031	GL178031.1
GL178032	GL178032.1
GL178033	GL178033.1
GL178034	GL178034.1
GL178035	GL178035.1
GL178036	GL178036.1
GL178037	GL178037.1
GL178038	GL178038.1
GL178039	GL178039.1
GL178040	GL178040.1
GL178041	GL178041.1
GL178042	GL178042.1
GL178043	GL178043.1
GL178044	GL178044.1
GL178045	GL178045.1
GL178046	GL178046.1
GL178047	GL178047.1
GL178048	GL178048.1
GL178049	GL178049.1
GL178050	GL178050.1
GL178051	GL178051.1
GL178052	GL178052.1
GL178053	GL178053.1
GL178054	GL178054.1
GL178055	GL178055.1
GL178056	GL178056.1
GL178057	GL178057.1
GL178058	GL178058.1
GL178059	GL178059.1
GL178060	GL178060.1
GL178061	GL178061.1
GL178062	GL178062.1
GL178063	GL178063.1
GL178064	GL178064.1
GL178065	GL178065.1
GL178066	GL178066.1
GL178067	GL178067.1
GL178068	GL178068.1
GL178069	GL178069.1
GL178070	GL178070.1
GL178071	GL178071.1
GL178072	GL178072.1
GL178073	GL178073.1
GL178074	GL178074.1
GL178075	GL178075.1
GL178076	GL178076.1
GL178077	GL178077.1
GL178078	GL178078.1
GL178079	GL178079.1
GL178080	GL178080.1
GL178081	GL178081.1
GL178082	GL178082.1
GL178083	GL178083.1
GL178084	GL178084.1
GL178085	GL178085.1
GL178086	GL178086.1
GL178087	GL178087.1
GL178088	GL178088.1
GL178089	GL178089.1
GL178090	GL178090.1
GL178091	GL178091.1
GL178092	GL178092.1
GL178093	GL178093.1
GL178094	GL178094.1
GL178095	GL178095.1
GL178096	GL178096.1
GL178097	GL178097.1
GL178098	GL178098.1
GL178099	GL178099.1
GL178100	GL178100.1
GL178101	GL178101.1
GL178102	GL178102.1
GL178103	GL178103.1
GL178104	GL178104.1
GL178105	GL178105.1
GL178106	GL178106.1
GL178107	GL178107.1
GL178108	GL178108.1
GL178109	GL178109.1
GL178110	GL178110.1
GL178111	GL178111.1
GL178112	GL178112.1
GL178113	GL178113.1
GL178114	GL178114.1
GL178115	GL178115.1
GL178116	GL178116.1
GL178117	GL178117.1
GL178118	GL178118.1
GL178119	GL178119.1
GL178120	GL178120.1
GL178121	GL178121.1
GL178122	GL178122.1
GL178123	GL178123.1
GL178124	GL178124.1
GL178125	GL178125.1
GL178126	GL178126.1
GL178127	GL178127.1
GL178128	GL178128.1
GL178129	GL178129.1
GL178130	GL178130.1
GL178131	GL178131.1
GL178132	GL178132.1
GL178133	GL178133.1
GL178134	GL178134.1
GL178135	GL178135.1
GL178136	GL178136.1
GL178137	GL178137.1
GL178138	GL178138.1
GL178139	GL178139.1
GL178140	GL178140.1
GL178141	GL178141.1
GL178142	GL178142.1
GL178143	GL178143.1
GL178144	GL178144.1
GL178145	GL178145.1
GL178146	GL178146.1
GL178147	GL178147.1
GL178148	GL178148.1
GL178149	GL178149.1
GL178150	GL178150.1
GL178151	GL178151.1
GL178152	GL178152.1
GL178153	GL178153.1
GL178154	GL178154.1
GL178155	GL178155.1
GL178156	GL178156.1
GL178157	GL178157.1
GL178158	GL178158.1
GL178159	GL178159.1
GL178160	GL178160.1
GL178161	GL178161.1
GL178162	GL178162.1
GL178163	GL178163.1
GL178164	GL178164.1
GL178165	GL178165.1
GL178166	GL178166.1
GL178167	GL178167.1
GL178168	GL178168.1
GL178169	GL178169.1
GL178170	GL178170.1
GL178171	GL178171.1
GL178172	GL178172.1
GL178173	GL178173.1
GL178174	GL178174.1
GL178175	GL178175.1
GL178176	GL178176.1
GL178177	GL178177.1
GL178178	GL178178.1
GL178179	GL178179.1
GL178180	GL178180.1
GL178181	GL178181.1
GL178182	GL178182.1
GL178183	GL178183.1
GL178184	GL178184.1
GL178185	GL178185.1
GL178186	GL178186.1
GL178187	GL178187.1
GL178188	GL178188.1
GL178189	GL178189.1
GL178190	GL178190.1
GL178191	GL178191.1
GL178192	GL178192.1
GL178193	GL178193.1
GL178194	GL178194.1
GL178195	GL178195.1
GL178196	GL178196.1
GL178197	GL178197.1
GL178198	GL178198.1
GL178199	GL178199.1
GL178200	GL178200.1
GL178201	GL178201.1
GL178202	GL178202.1
GL178203	GL178203.1
GL178204	GL178204.1
GL178205	GL178205.1
GL178206	GL178206.1
GL178207	GL178207.1
GL178208	GL178208.1
GL178209	GL178209.1
GL178210	GL178210.1
GL178211	GL178211.1
GL178212	GL178212.1
GL178213	GL178213.1
GL178214	GL178214.1
GL178215	GL178215.1
GL178216	GL178216.1
GL178217	GL178217.1
GL178218	GL178218.1
GL178219	GL178219.1
GL178220	GL178220.1
GL178221	GL178221.1
GL178222	GL178222.1
GL178223	GL178223.1
GL178224	GL178224.1
GL178225	GL178225.1
GL178226	GL178226.1
GL178227	GL178227.1
GL178228	GL178228.1
GL178229	GL178229.1
GL178230	GL178230.1
GL178231	GL178231.1
GL178232	GL178232.1
GL178233	GL178233.1
GL178234	GL178234.1
GL178235	GL178235.1
GL178236	GL178236.1
GL178237	GL178237.1
GL178238	GL178238.1
GL178239	GL178239.1
GL178240	GL178240.1
GL178241	GL178241.1
GL178242	GL178242.1
GL178243	GL178243.1
GL178244	GL178244.1
GL178245	GL178245.1
GL178246	GL178246.1
GL178247	GL178247.1
GL178248	GL178248.1
GL178249	GL178249.1
GL178250	GL178250.1
GL178251	GL178251.1
GL178252	GL178252.1
GL178253	GL178253.1
GL178254	GL178254.1
GL178255	GL178255.1
GL178256	GL178256.1
GL178257	GL178257.1
GL178258	GL178258.1
GL178259	GL178259.1
GL178260	GL178260.1
GL178261	GL178261.1
GL178262	GL178262.1
GL178263	GL178263.1
GL178264	GL178264.1
GL178265	GL178265.1
GL178266	GL178266.1
GL178267	GL178267.1
GL178268	GL178268.1
GL178269	GL178269.1
GL178270	GL178270.1
GL178271	GL178271.1
GL178272	GL178272.1
GL178273	GL178273.1
GL178274	GL178274.1
GL178275	GL178275.1
GL178276	GL178276.1
GL178277	GL178277.1
GL178278	GL178278.1
GL178279	GL178279.1
GL178280	GL178280.1
GL178281	GL178281.1
GL178282	GL178282.1
GL178283	GL178283.1
GL178284	GL178284.1
GL178285	GL178285.1
GL178286	GL178286.1
GL178287	GL178287.1
GL178288	GL178288.1
GL178289	GL178289.1
GL178290	GL178290.1
GL178291	GL178291.1
GL178292	GL178292.1
GL178293	GL178293.1
GL178294	GL178294.1
GL178295	GL178295.1
GL178296	GL178296.1
GL178297	GL178297.1
GL178298	GL178298.1
GL178299	GL178299.1
GL178300	GL178300.1
GL178301	GL178301.1
GL178302	GL178302.1
GL178303	GL178303.1
GL178304	GL178304.1
GL178305	GL178305.1
GL178306	GL178306.1
GL178307	GL178307.1
GL178308	GL178308.1
GL178309	GL178309.1
GL178310	GL178310.1
GL178311	GL178311.1
GL178312	GL178312.1
GL178313	GL178313.1
GL178314	GL178314.1
GL178315	GL178315.1
GL178316	GL178316.1
GL178317	GL178317.1
GL178318	GL178318.1
GL178319	GL178319.1
GL178320	GL178320.1
GL178321	GL178321.1
GL178322	GL178322.1
GL178323	GL178323.1
GL178324	GL178324.1
GL178325	GL178325.1
GL178326	GL178326.1
GL178327	GL178327.1
GL178328	GL178328.1
GL178329	GL178329.1
GL178330	GL178330.1
GL178331	GL178331.1
GL178332	GL178332.1
GL178333	GL178333.1
GL178334	GL178334.1
GL178335	GL178335.1
GL178336	GL178336.1
GL178337	GL178337.1
GL178338	GL178338.1
GL178339	GL178339.1
GL178340	GL178340.1
GL178341	GL178341.1
GL178342	GL178342.1
GL178343	GL178343.1
GL178344	GL178344.1
GL178345	GL178345.1
GL178346	GL178346.1
GL178347	GL178347.1
GL178348	GL178348.1
GL178349	GL178349.1
GL178350	GL178350.1
GL178351	GL178351.1
GL178352	GL178352.1
GL178353	GL178353.1
GL178354	GL178354.1
GL178355	GL178355.1
GL178356	GL178356.1
GL178357	GL178357.1
GL178358	GL178358.1
GL178359	GL178359.1
GL178360	GL178360.1
GL178361	GL178361.1
GL178362	GL178362.1
GL178363	GL178363.1
GL178364	GL178364.1
GL178365	GL178365.1
GL178366	GL178366.1
GL178367	GL178367.1
GL178368	GL178368.1
GL178369	GL178369.1
GL178370	GL178370.1
GL178371	GL178371.1
GL178372	GL178372.1
GL178373	GL178373.1
GL178374	GL178374.1
GL178375	GL178375.1
GL178376	GL178376.1
GL178377	GL178377.1
GL178378	GL178378.1
GL178379	GL178379.1
GL178380	GL178380.1
GL178381	GL178381.1
GL178382	GL178382.1
GL178383	GL178383.1
GL178384	GL178384.1
GL178385	GL178385.1
GL178386	GL178386.1
GL178387	GL178387.1
GL178388	GL178388.1
GL178389	GL178389.1
GL178390	GL178390.1
GL178391	GL178391.1
GL178392	GL178392.1
GL178393	GL178393.1
GL178394	GL178394.1
GL178395	GL178395.1
GL178396	GL178396.1
GL178397	GL178397.1
GL178398	GL178398.1
GL178399	GL178399.1
GL178400	GL178400.1
GL178401	GL178401.1
GL178402	GL178402.1
GL178403	GL178403.1
GL178404	GL178404.1
GL178405	GL178405.1
GL178406	GL178406.1
GL178407	GL178407.1
GL178408	GL178408.1
GL178409	GL178409.1
GL178410	GL178410.1
GL178411	GL178411.1
GL178412	GL178412.1
GL178413	GL178413.1
GL178414	GL178414.1
GL178415	GL178415.1
GL178416	GL178416.1
GL178417	GL178417.1
GL178418	GL178418.1
GL178419	GL178419.1
GL178420	GL178420.1
GL178421	GL178421.1
GL178422	GL178422.1
GL178423	GL178423.1
GL178424	GL178424.1
GL178425	GL178425.1
GL178426	GL178426.1
GL178427	GL178427.1
GL178428	GL178428.1
GL178429	GL178429.1
GL178430	GL178430.1
GL178431	GL178431.1
GL178432	GL178432.1
GL178433	GL178433.1
GL178434	GL178434.1
GL178435	GL178435.1
GL178436	GL178436.1
GL178437	GL178437.1
GL178438	GL178438.1
GL178439	GL178439.1
GL178440	GL178440.1
GL178441	GL178441.1
GL178442	GL178442.1
GL178443	GL178443.1
GL178444	GL178444.1
GL178445	GL178445.1
GL178446	GL178446.1
GL178447	GL178447.1
GL178448	GL178448.1
GL178449	GL178449.1
GL178450	GL178450.1
GL178451	GL178451.1
GL178452	GL178452.1
GL178453	GL178453.1
GL178454	GL178454.1
GL178455	GL178455.1
GL178456	GL178456.1
GL178457	GL178457.1
GL178458	GL178458.1
GL178459	GL178459.1
GL178460	GL178460.1
GL178461	GL178461.1
GL178462	GL178462.1
GL178463	GL178463.1
GL178464	GL178464.1
GL178465	GL178465.1
GL178466	GL178466.1
GL178467	GL178467.1
GL178468	GL178468.1
GL178469	GL178469.1
GL178470	GL178470.1
GL178471	GL178471.1
GL178472	GL178472.1
GL178473	GL178473.1
GL178474	GL178474.1
GL178475	GL178475.1
GL178476	GL178476.1
